ID	A	A-coref	A-offset	B	B-coref	B-offset	Pronoun	Pronoun-offset	Text
dpr-train-1241	Amazon	True	0	oldies fans	False	22	they	130	Amazon predicted that oldies fans would like the Queen, Led Zeppelin, Frank Sinatra, The Beatles, and the Dave Matthews Band, but they were totally inaccurate.
dpr-train-1242	A motorboat	True	0	the propeller	False	18	it	66	A motorboat turns the propeller pushing the water backwards, thus it moves forward.
dpr-train-1243	A motorboat	False	0	the propeller	True	18	it	70	A motorboat turns the propeller pushing the water backwards, thus the it propells the vehicle forward.
dpr-train-1244	Student A	True	0	student B	False	15	he	34	Student A beat student B, because he studied.
dpr-train-1245	Student A	False	0	student B	True	15	he	34	Student A beat student B, because he slacked off.
dpr-train-1246	Jim	False	11	the crazy person	True	28	he	49	Mary asked Jim not to annoy the crazy person, as he might attack him.
dpr-train-1247	Jim	True	11	the crazy person	False	28	he	49	Mary asked Jim not to annoy the crazy person, as he might be attacked.
dpr-train-1248	Jack	True	0	Jim	False	30	he	60	Jack pays more for the things Jim gets for nothing, because he was desperate.
dpr-train-1249	Jack	False	0	Jim	True	30	he	60	Jack pays more for the things Jim gets for nothing, because he had it available.
dpr-train-1250	A mathematical equation	True	0	politics	False	49	it	67	A mathematical equation is more influential than politics, because it will stand forever.
dpr-train-1251	A mathematical equation	False	0	politics	True	49	it	67	A mathematical equation is more influential than politics, because it concerns only the present.
dpr-train-1252	Policemen	True	0	terrorists	False	50	they	70	Policemen advocated the use of wire taps to track terrorists, because they could not catch them without those tools.
dpr-train-1253	Policemen	False	0	terrorists	True	50	they	70	Policemen advocated the use of wire taps to track terrorists, because they are hard to track.
dpr-train-1254	A policeman	False	0	John Edwards	True	16	he	50	A policeman saw John Edwards commit the crime, so he was arrested.
dpr-train-1255	A policeman	True	0	John Edwards	False	16	he	50	A policeman saw John Edwards commit the crime, so he apprehended the criminal.
dpr-train-1256	The hammer	False	0	the bullet	True	15	it	30	The hammer hit the bullet, so it shot.
dpr-train-1257	The hammer	True	0	the bullet	False	15	it	30	The hammer hit the bullet, so it stopped.
dpr-train-1258	an IDE	True	31	a text editor	False	43	it	68	A person is more productive on an IDE than a text editor, therefore it should be used in general practice.
dpr-train-1259	an IDE	False	31	a text editor	True	43	it	68	A person is more productive on an IDE than a text editor, therefore it should not be used in general practice.
dpr-train-1260	Kenny	False	0	Ben	True	15	he	29	Kenny attacked Ben, and then he attacked back.
dpr-train-1261	Kenny	True	0	Ben	False	15	he	29	Kenny attacked Ben, and then he defended.
dpr-train-1262	Sam	False	0	Martha Stewart	True	10	she	34	Sam hates Martha Stewart, because she committed a crime.
dpr-train-1263	Sam	True	0	Martha Stewart	False	10	she	34	Sam hates Martha Stewart, because she felt that she was hypocritical.
dpr-train-1264	the rocket	True	15	the target	False	29	it	46	The plane shot the rocket at the target, then it hit the target.
dpr-train-1265	the rocket	False	15	the target	True	29	it	46	The plane shot the rocket at the target, then it blew up.
dpr-train-1266	MIT	False	0	the students	True	13	they	35	MIT accepted the students, because they had good grades.
dpr-train-1267	MIT	True	0	the students	False	13	they	35	MIT accepted the students, because they decided that they were the best.
dpr-train-1268	Obama	True	0	John McCain	False	11	he	32	Obama beat John McCain, because he was the better candidate.
dpr-train-1269	Obama	False	0	John McCain	True	11	he	32	Obama beat John McCain, because he failed to win the majority of the electoral votes.
dpr-train-1270	a Barbie	True	15	the microwave	False	48	it	66	My brother put a Barbie that has metal parts in the microwave, so it melted.
dpr-train-1271	a Barbie	False	15	the microwave	True	48	it	66	My brother put a Barbie that has metal parts in the microwave, so it does not work anymore.
dpr-train-1272	Jack	True	0	John	False	23	he	33	Jack the ripper killed John, but he was not caught yet.
dpr-train-1273	Jack	False	0	John	True	12	he	22	Jack killed John, but he was not the only victim.
dpr-train-1274	Charles Dickinson	True	0	Andrew Jackson	False	26	he	45	Charles Dickinson shot at Andrew Jackson, so he started reloading.
dpr-train-1275	Charles Dickinson	False	0	Andrew Jackson	True	26	he	45	Charles Dickinson shot at Andrew Jackson, so he retaliated likewise.
dpr-train-1276	Jim	False	0	John	True	11	he	49	Jim taught John rhetoric to become a lawyer, but he did not pay him.
dpr-train-1277	Jim	True	0	John	False	11	he	49	Jim taught John rhetoric to become a lawyer, but he did not get paid.
dpr-train-1278	Ann	False	0	Kim	True	11	she	48	Ann helped Kim with her cooking skills, because she was unable to make rice.
dpr-train-1279	Ann	True	0	Kim	False	11	she	48	Ann helped Kim with her cooking skills, because she felt sorry for her.
dpr-train-1280	Jim	False	0	the guy	True	19	he	55	Jim was staring at the guy with the snowboard, because he was doing tricks.
dpr-train-1281	Jim	True	0	the guy	False	19	he	55	Jim was staring at the guy with the snowboard, because he wanted to be like him.
dpr-train-1282	Kim	True	0	Laura	False	25	she	40	Kim offered mushrooms to Laura, because she had too many of them.
dpr-train-1283	Kim	False	0	Laura	True	25	she	40	Kim offered mushrooms to Laura, because she might like them.
dpr-train-1284	Sue	False	0	Nadia	True	12	she	37	Sue visited Nadia for dinner because she invited her.
dpr-train-1285	Sue	True	0	Nadia	False	12	she	37	Sue visited Nadia for dinner because she was free.
dpr-train-1286	Sue	True	5	Nadia	False	17	she	42	When Sue went to Nadia's home for dinner, she served sukiyaki au gratin.
dpr-train-1287	Sue	False	5	Nadia	True	17	she	42	When Sue went to Nadia's home for dinner, she ate sukiyaki au gratin.
dpr-train-1288	Sue	False	5	Nadia	True	17	she	42	When Sue went to Nadia's home for dinner, she caught the wrong bus and arrived late.
dpr-train-1289	Sue	True	5	Nadia	False	17	she	42	When Sue went to Nadia's home for dinner, she told the security guard to let her in.
dpr-train-1290	Sue	False	5	Nadia	True	17	she	42	When Sue went to Nadia's home for dinner, she saw a big teddy bear.
dpr-train-1291	Sue	True	5	Nadia	False	17	she	42	When Sue went to Nadia's home for dinner, she showed her a big teddy bear.
dpr-train-1292	The professor	False	0	John	True	19	he	29	The professor told John that he passed the exam.
dpr-train-1293	The professor	True	0	John	False	19	he	29	The professor told John that he passed him.
dpr-train-1294	Daryel	True	0	Ross	False	12	he	22	Daryel told Ross that he was the ugliest person he knew of after examining himself disapprovingly in the mirror.
dpr-train-1295	Daryel	False	0	Ross	True	12	he	22	Daryel told Ross that he was the ugliest person he knew of and made him angry.
dpr-train-1296	People	False	0	dogs	True	12	they	25	People like dogs because they look like them.
dpr-train-1297	People	True	0	dogs	False	12	they	21	People like dogs but they do not like cats.
dpr-train-1298	People	False	0	dogs	True	13	they	26	People raise dogs because they are obedient.
dpr-train-1299	People	True	0	dogs	False	13	they	26	People raise dogs because they are afraid of thieves.
dpr-train-1300	Professors	True	0	students	False	24	they	38	Professors do a lot for students, but they are rarely respected.
dpr-train-1301	Professors	False	0	students	True	24	they	38	Professors do a lot for students, but they are rarely thankful.
dpr-train-1302	Professors	True	0	students	False	35	they	53	Professors give a lot of advice to students, because they are caring.
dpr-train-1303	Professors	False	0	students	True	35	they	49	Professors give a lot of advice to students, but they rarely care.
dpr-train-1304	Obama	True	20	McCain	False	29	he	44	Americans preferred Obama to McCain because he was younger.
dpr-train-1305	Obama	False	20	McCain	True	29	he	44	Americans preferred Obama to McCain because he was too old.
dpr-train-1306	Romney	False	22	Perry	True	32	he	46	Republicans preferred Romney to Perry because he said his supporters were heartless.
dpr-train-1307	Romney	True	22	Perry	False	32	he	46	Republicans preferred Romney to Perry because he would not think his supporters were heartless.
dpr-train-1308	Obama	True	20	McCain	False	29	he	44	Americans preferred Obama to McCain because he chose Joe Biden as his runing-mate.
